,recruitType,year,ranking,name,school,committedTo,position,height,weight,stars,rating,city,stateProvince,country
19611,HighSchool,2014,1881,Jalen Williams,Blythewood,Clemson,OLB,71,220,2,0.7925,Blythewood,SC,NA
19612,HighSchool,2014,1882,Tre Betts,Charles Page,Missouri State,S,70,178,2,0.7925,Sand Springs,OK,NA
19613,HighSchool,2014,1883,Justin Green,Oak Park,Fresno State,ATH,76,192,2,0.7925,Oak Park,CA,NA
19614,HighSchool,2014,1886,Kiante Walton,Carver,Indiana,CB,72,200,2,0.7925,Columbus,GA,NA
19615,HighSchool,2014,1887,Andre Fuller,Neville,McNeese,WR,72,190,2,0.7925,Monroe,LA,NA
19616,HighSchool,2014,1890,Aggadoria Bowers,Bamberg Ehrhardt,NA,WR,76,190,2,0.7919,Bamberg,SC,NA
19617,HighSchool,2014,1892,Darryl Randolph,Pensacola,Middle Tennessee,CB,71,178,2,0.7917,Pensacola,FL,NA
19618,HighSchool,2014,1893,Brandon Russell,University School,Rutgers,OLB,73,205,2,0.7917,Fort Lauderdale,FL,NA
19619,HighSchool,2014,1894,Connor Means,Deer Park,North Texas,PRO,76,200,2,0.7915,Deer Park,TX,NA
19620,HighSchool,2014,1895,Zander Diamont,Venice,Indiana,PRO,74,175,2,0.7915,Los Angeles,CA,NA
19621,HighSchool,2014,1898,Jalen Robinson,Crestview,NA,S,70,208,2,0.7914,Crestview,FL,NA
19622,HighSchool,2014,1899,Malik  Hutchings,Deer Valley,NA,ILB,76,230,2,0.7914,Antioch,CA,NA
19623,HighSchool,2014,1903,Henry Smith,John Curtis,Houston,WR,73,185,2,0.7912,New Orleans,LA,NA
19624,HighSchool,2014,1904,Isaiah Worthy,West Deptford,Old Dominion,OLB,74,230,2,0.791,Westville,NJ,NA
19625,HighSchool,2014,1905,Kevin Bletzer,Catholic Memorial,Boston College,S,73,183,2,0.7909,West Roxbury,MA,NA
19626,HighSchool,2014,1906,Damian Walker,Mansfield Timberview,NA,ILB,71,220,2,0.7908,Arlington,TX,NA
19627,HighSchool,2014,1907,Emiere Scaife,Mallard Creek,Georgia State,PRO,74,217,2,0.7906,Charlotte,NC,NA
19628,HighSchool,2014,1909,Easy Anyama,Stafford,Texas State,S,75,205,2,0.7906,Stafford,TX,NA
19629,HighSchool,2014,1910,Michael Herndon,Riverheads,Pittsburgh,ILB,76,325,2,0.7905,Staunton,VA,NA
19630,HighSchool,2014,1912,Kameron Kelly,Wylie,San Diego State,DUAL,74,190,2,0.7905,Wylie,TX,NA
19631,HighSchool,2014,1913,Cooper Mojsiejenko,Bridgman,Central Michigan,ATH,76,215,2,0.7905,Bridgman,MI,NA
19632,HighSchool,2014,1915,Krondis Larry,Booker T. Washington,Samford,APB,66,150,2,0.7905,Miami,FL,NA
19633,HighSchool,2014,1917,Ty Jobe,Watertown,Tennessee Tech,ATH,74,197,2,0.7904,Watertown,TN,NA
19634,HighSchool,2014,1918,Tadarrian Luster,Cedar Hill,Stony Brook,CB,70,170,2,0.7904,Chatfield,TX,NA
19635,HighSchool,2014,1919,Mik'Quan Deane,Memorial,NA,TE,75,215,2,0.7904,Tulsa,OK,NA
19636,HighSchool,2014,1920,Michael Epley,Leander,SMU,ATH,76,240,2,0.7902,Leander,TX,NA
19637,HighSchool,2014,1922,Kip Patton,Norristown Area,Temple,WR,77,230,2,0.7899,Norristown,PA,NA
19638,HighSchool,2014,1926,Dalton Etheridge,Eagle's Landing Christian,Jacksonville State,DUAL,72,190,2,0.7899,Mcdonough,GA,NA
19639,HighSchool,2014,1927,Kobe McCrary,Chipley,NA,RB,71,210,2,0.7899,Chipley,FL,NA
19640,HighSchool,2014,1928,Shane Dixon,IMG Academy,Youngstown State,WR,76,190,2,0.7899,Palm Harbor,FL,NA
19641,HighSchool,2014,1929,Ashari Goins,Neville,NA,ILB,70,210,2,0.7899,Monroe,LA,NA
19642,HighSchool,2014,1932,Alec Wisniewski,Maine-endwell Senior,NA,S,72,167,2,0.7899,Endicott,NY,NA
19643,HighSchool,2014,1933,Gary Triplett,Central,Nicholls,WR,69,160,2,0.7899,Baton Rouge,LA,NA
19644,HighSchool,2014,1935,Cam Jackson,Creekside,NA,CB,69,165,2,0.7899,Fairburn,GA,NA
19645,HighSchool,2014,1936,Jamal Bryant,Mcintosh County Academy,NA,CB,71,185,2,0.7899,Darien,GA,NA
19646,HighSchool,2014,1937,Kyle Smoot,University Christian,NA,APB,69,165,2,0.7899,Jacksonville,FL,NA
19647,HighSchool,2014,1938,Dwane Robinson,Florida Air Academy,NA,DUAL,72,190,2,0.7899,Melbourne,FL,NA
19648,HighSchool,2014,1939,Kameron Pickett,Cleburne,NA,WR,71,175,2,0.7899,Cleburne,TX,NA
19649,HighSchool,2014,1940,Breck Ruddick,Christian Brothers,Missouri State,PRO,75,175,2,0.7899,Memphis,TN,NA
19650,HighSchool,2014,1942,Colton Jumper,Hun School,Tennessee,OLB,75,230,2,0.7898,Lookout Mountain,TN,NA
19651,HighSchool,2014,1945,Donovan Walker,Chino Hills,NA,WR,74,175,2,0.7898,Chino,CA,NA
19652,HighSchool,2014,1946,Deontae Brown,Mount Carmel,Western Michigan,S,73,195,2,0.7895,Chicago,IL,NA
19653,HighSchool,2014,1947,Wesley Payne,Mountain Pointe,NA,ATH,70,190,2,0.7893,Phoenix,AZ,NA
19654,HighSchool,2014,1948,Blaise Brown,St. Augustine,Georgetown,S,73,185,2,0.7893,New Orleans,LA,NA
19655,HighSchool,2014,1951,Stephen Baggett,Beaufort,East Carolina,TE,77,220,2,0.7891,Beaufort,SC,NA
19656,HighSchool,2014,1952,Alex Ogle,Jensen Beach,Boise State,PRO,75,190,2,0.7891,Jensen Beach,FL,NA
19657,HighSchool,2014,1953,Aaron Duckworth,Oakleaf,Idaho,RB,69,200,2,0.7891,Orange Park,FL,NA
19658,HighSchool,2014,1954,Adrian Washington,Cedar Shoals,NA,RB,72,210,2,0.7891,Athens,GA,NA
19659,HighSchool,2014,1956,Austin Craig,St. Augustine,NA,OLB,75,220,2,0.7891,New Orleans,LA,NA
19660,HighSchool,2014,1957,Bingo Morton Jr.,Langston Hughes,Chattanooga,WR,74,195,2,0.7891,Fairburn,GA,NA
19661,HighSchool,2014,1958,Donterio Fowler,Lakewood,Akron,APB,69,165,2,0.7891,Saint Petersburg,FL,NA
19662,HighSchool,2014,1959,Cody Ennis,James Madison,Abilene Christian,PRO,76,210,2,0.7891,San Antonio,TX,NA
19663,HighSchool,2014,1961,Steven Dunbar,Archbishop Rummel,Houston,WR,74,185,2,0.7891,Metairie,LA,NA
19664,HighSchool,2014,1962,Alex Carswell,Strawberry Crest,NA,TE,76,210,2,0.7891,Dover,FL,NA
19665,HighSchool,2014,1963,Andre Flakes,Milton,Troy,ATH,68,168,2,0.7891,Milton,FL,NA
19666,HighSchool,2014,1964,Jamal Baggett,River Forest,Akron,CB,69.5,187,2,0.7891,Oak Park,IL,NA
19667,HighSchool,2014,1966,Jake Stoshak,University Christian,Florida Atlantic,S,72,175,2,0.7891,Jacksonville,FL,NA
19668,HighSchool,2014,1968,Elijah Moody,Long Beach Poly,Nevada,CB,71,175,2,0.7891,Lakewood,CA,NA
19669,HighSchool,2014,1969,Brodrick Umblance,The Oakridge School,Tulsa,WR,72,180,2,0.7891,Arlington,TX,NA
19670,HighSchool,2014,1971,Denzel Thomas,Poteet,NA,ILB,72,225,2,0.7891,Mesquite,TX,NA
19671,HighSchool,2014,1972,Mike Boone,Baker County Senior,Cincinnati,WR,69,185,2,0.7891,Glen Saint Mary,FL,NA
19672,HighSchool,2014,1974,Johnathan Lewis,La Porte,Colorado State,APB,72,180,2,0.7891,La Porte,TX,NA
19673,HighSchool,2014,1976,Andrew Soroh,American,Florida Atlantic,S,74,190,2,0.7891,Hialeah,FL,NA
19674,HighSchool,2014,1977,Brodrick Jefferson,Parkway,Louisiana Tech,WR,69,156,2,0.7891,Bossier City,LA,NA
19675,HighSchool,2014,1978,Will Stanley,West Mesquite,NA,ATH,68,160,2,0.7891,Mesquite,TX,NA
19676,HighSchool,2014,1979,Tyrone Owens,Manor,New Mexico,APB,69,187,2,0.7891,Manor,TX,NA
19677,HighSchool,2014,1983,Jaisen Sanchez,St. Louis,Colorado,S,73,185,2,0.7891,Honolulu,HI,NA
19678,HighSchool,2014,1984,Ricardo Johnson III,Cretin Derham Hall,NA,PRO,73,185,2,0.789,Saint Paul,MN,NA
19679,HighSchool,2014,1985,Ventell Bryant,Jefferson,Temple,WR,75,180,2,0.7889,Tampa,FL,NA
19680,HighSchool,2014,1986,Emmanuel Butler,Mountain Pointe,Northern Arizona,WR,75,200,2,0.7889,Phoenix,AZ,NA
19681,HighSchool,2014,1988,Jonathan Johnson,Manor,NA,OLB,73,205,2,0.7889,Manor,TX,NA
19682,HighSchool,2014,1989,James Nachtigal,Fort Atkinson,Army,ATH,74,205,2,0.7889,Fort Atkinson,WI,NA
19683,HighSchool,2014,1990,Lawrence Evitt,Wagoner,NA,APB,67,165,2,0.7889,Wagoner,OK,NA
19684,HighSchool,2014,1991,Izzy Simpson,Hamilton,NA,WR,73,185,2,0.7889,Chandler,AZ,NA
19685,HighSchool,2014,1993,Zedekiah Brown,Central Gwinnett,NA,OLB,71,185,2,0.7889,Lawrenceville,GA,NA
19686,HighSchool,2014,1995,Jacquet McClendon,Evergreen Park,Indiana State,WR,75,215,2,0.7889,Evergreen Park,IL,NA
19687,HighSchool,2014,1996,Sean McGuire,Franklin,Western Illinois,PRO,75,205,2,0.7889,Franklin,WI,NA
19688,HighSchool,2014,1997,Somari Wright,Cameron Yoe,NA,OLB,74,205,2,0.7889,Cameron,TX,NA
19689,HighSchool,2014,1998,Chaka Diarrassouba,Martin Luther King Jr.,Western Kentucky,S,73,192,2,0.7889,Lithonia,GA,NA
19690,HighSchool,2014,2000,Sam Denmark,Las Cruces,NA,ILB,72,210,2,0.7889,Las Cruces,NM,NA
19691,HighSchool,2014,2001,Bryant O'Georgia,North Canyon,Northern Arizona,WR,71,160,2,0.7889,Phoenix,AZ,NA
19692,HighSchool,2014,2002,Javon Brandon,Stockbridge,Tennessee State,CB,70,180,2,0.7889,Stockbridge,GA,NA
19693,HighSchool,2014,2003,Ricky Finco,Arrowhead,NA,WR,69,160,2,0.7889,Hartland,WI,NA
19694,HighSchool,2014,2004,Jerek Rosales,De La Salle,NA,CB,71,165,2,0.7889,Concord,CA,NA
19695,HighSchool,2014,2005,Roderic Rucker,Memorial,NA,WR,70,160,2,0.7889,Port Arthur,TX,NA
19696,HighSchool,2014,2006,Kyle Kitchens,Decatur,NA,OLB,74,220,2,0.7889,Decatur,GA,NA
19697,HighSchool,2014,2007,Grant Drakeford,Riverwood,NA,ATH,71,175,2,0.7889,Atlanta,GA,NA
19698,HighSchool,2014,2008,Santo Nina,Glenn Hills,NA,PRO,74,195,2,0.7889,Augusta,GA,NA
19699,HighSchool,2014,2009,Marquaveon Jones,Skyline,NA,ILB,72.5,208,2,0.7889,Dallas,TX,NA
19700,HighSchool,2014,2010,Chase Nix,Crosby,NA,ILB,74,220,2,0.7889,Crosby,TX,NA
19701,HighSchool,2014,2011,Joshua Peterson,Edna Karr,Northern Colorado,WR,71,170,2,0.7889,New Orleans,LA,NA
19702,HighSchool,2014,2012,Jamar Mack,Roosevelt,NA,ATH,70,180,2,0.7889,Dallas,TX,NA
19703,HighSchool,2014,2013,Logan Moragne,Little Rock Central,NA,RB,69,185,2,0.7889,Little Rock,AR,NA
19704,HighSchool,2014,2014,Denzell Bates,Cinco Ranch,NA,RB,71,198,2,0.7889,Katy,TX,NA
19705,HighSchool,2014,2015,Kemonte Tompkins,South Oak Cliff,NA,OLB,74,195,2,0.7889,Dallas,TX,NA
19706,HighSchool,2014,2016,Gage Pucci,Damien,NA,PRO,71,185,2,0.7889,La Verne,CA,NA
19707,HighSchool,2014,2017,Davonte Nunnery,St. Bonaventure,USC,CB,71,189,2,0.7886,Ventura,CA,NA
19708,HighSchool,2014,2018,Troy Flutie,Natick,Boston College,ATH,72,170,2,0.7884,Natick,MA,NA
19709,HighSchool,2014,2019,Garrett Smith,Smithson Valley,Louisiana Monroe,PRO,73,200,2,0.7884,Spring Branch,TX,NA
19710,HighSchool,2014,2020,Dylan Douglass,Canyon,Abilene Christian,OLB,75,220,2,0.7884,Canyon,TX,NA
19711,HighSchool,2014,2023,Jordan Wyatt,Wylie East,SMU,S,72,171,2,0.7884,Wylie,TX,NA
19712,HighSchool,2014,2024,Jared McGee,Mansfield Legacy,Northwestern,S,72,180,2,0.7884,Mansfield,TX,NA
19713,HighSchool,2014,2026,Kerry Thomas Jr.,A&M Consolidated,UT San Antonio,WR,72,195,2,0.7884,College Station,TX,NA
19714,HighSchool,2014,2028,Penny Smith,Fulton,Chattanooga,DUAL,74,181,2,0.7882,Knoxville,TN,NA
19715,HighSchool,2014,2029,Esaias Chapman,Harris County,NA,RB,71.5,175,2,0.7882,Hamilton,GA,NA
19716,HighSchool,2014,2030,Daniel Crochet,St. Pius X,Cornell,ILB,75,215,2,0.7882,Atlanta,GA,NA
19717,HighSchool,2014,2031,Nigel Carter,McLain,Tulsa,WR,73.5,187,2,0.7882,Tulsa,OK,NA
19718,HighSchool,2014,2032,Adaryan Jones,Southlake Carroll,New Mexico State,CB,73,170,2,0.7882,Southlake,TX,NA
19719,HighSchool,2014,2033,Terrell Green,Hanahan,East Carolina,WR,76,190,2,0.7882,Charleston,SC,NA
19720,HighSchool,2014,2034,Donte Raymond,Rahway,Delaware,OLB,73,205,2,0.7882,Rahway,NJ,NA
19721,HighSchool,2014,2035,Donovan Dowling,Varina,Virginia,WR,74,208,2,0.7882,Richmond,VA,NA
19722,HighSchool,2014,2037,Adam Swann,Northern,Old Dominion,TE,76,210,2,0.7882,Owings,MD,NA
19723,HighSchool,2014,2038,William Howard,Tallwood,Old Dominion,WR,75,190,2,0.7882,Virginia Beach,VA,NA
19724,HighSchool,2014,2039,Jaden Wright,Lewisville,New Mexico State,CB,70,167,2,0.7882,Lewisville,TX,NA
19725,HighSchool,2014,2041,Sean Smith,Summerville,Middle Tennessee,TE,78,215,2,0.7879,Summerville,SC,NA
19726,HighSchool,2014,2043,Asantay Brown,Mona Shores,Western Michigan,ATH,72.5,189,2,0.7879,Muskegon,MI,NA
19727,HighSchool,2014,2045,Logan Marchi,St Paul Catholic,Temple,PRO,72,180,2,0.7878,Bristol,CT,NA
19728,HighSchool,2014,2047,Thai Cottrell,Oceanside,San José State,WR,67,170,2,0.7877,Oceanside,CA,NA
19729,HighSchool,2014,2048,Dominique Heath,Hopewell,Kansas State,WR,69,170,2,0.7877,Huntersville,NC,NA
19730,HighSchool,2014,2049,Anthony Wint,Homestead,Florida International,OLB,72,210,2,0.7874,Homestead,FL,NA
19731,HighSchool,2014,2050,Jyquis Thomas,Plant City,Temple,S,72.5,183,2,0.7874,Plant City,FL,NA
19732,HighSchool,2014,2052,Kevin Hayes,Bakersfield,Oregon State,CB,75,175,2,0.7865,Bakersfield,CA,NA
19733,HighSchool,2014,2053,Jaylon Graham,Eustis,Southern Illinois,OLB,75,245,2,0.7865,Eustis,FL,NA
19734,HighSchool,2014,2054,Joseph Gause,Bishop Kearney,NA,WR,74,175,2,0.7865,Rochester,NY,NA
19735,HighSchool,2014,2055,Ralston Compton,Rancho Cucamonga,NA,S,70,180,2,0.7865,Rancho Cucamonga,CA,NA
19736,HighSchool,2014,2056,Gregory Webb,Junipero Serra,NA,WR,73,190,2,0.7865,Gardena,CA,NA
19737,HighSchool,2014,2059,Khalil Lewis,Hilton Head,NA,RB,69,185,2,0.7864,Hilton Head Island,SC,NA
19738,HighSchool,2014,2060,Manly Williams,Farrington,Hawai'i,OLB,74,225,2,0.7864,Honolulu,HI,NA
19739,HighSchool,2014,2061,Nik Needham,Buena Park,UTEP,CB,72,175,2,0.7864,Buena Park,CA,NA
19740,HighSchool,2014,2062,Matt Guida,Queen Creek,Air Force,RB,72,200,2,0.7864,Queen Creek,AZ,NA
19741,HighSchool,2014,2063,Brice McAllister,Suffield Academy,Connecticut,RB,71,195,2,0.7862,Suffield,CT,NA
19742,HighSchool,2014,2065,Reggie Long,Whitehouse,Tarleton State,ILB,70,215,2,0.7858,Whitehouse,TX,NA
19743,HighSchool,2014,2066,Antonio Allen,Blackman,Western Kentucky,ILB,74,220,2,0.7858,Murfreesboro,TN,NA
19744,HighSchool,2014,2067,Anthony Rhone,Texas High,SMU,OLB,72,205,2,0.7858,Texarkana,TX,NA
19745,HighSchool,2014,2069,Willie Harvey,Pedro Menendez,Iowa State,OLB,72.5,215,2,0.7858,Saint Augustine,FL,NA
19746,HighSchool,2014,2070,Roosevelt Appleton,Hightower,Houston,RB,69,180,2,0.7858,Missouri City,TX,NA
19747,HighSchool,2014,2071,Greg Kelley,Leander,NA,S,72,201,2,0.7858,Leander,TX,NA
19748,HighSchool,2014,2072,Mark Bruno,Charles W Flanagan,Florida International,CB,70,164,2,0.7858,Hollywood,FL,NA
19749,HighSchool,2014,2073,Quade Alexander,Florence,Southern Mississippi,S,72,165,2,0.7858,Florence,AL,NA
19750,HighSchool,2014,2075,Blake Bogenschutz,Carthage,UT San Antonio,PRO,71.5,180,2,0.7858,Carthage,TX,NA
19751,HighSchool,2014,2076,Justen Tatum,First Baptist Academy,UTEP,ILB,72,225,2,0.7858,Dallas,TX,NA
19752,HighSchool,2014,2078,Dedrick Cromartie,DeSmet,Ball State,S,71,185,2,0.7858,Saint Louis,MO,NA
19753,HighSchool,2014,2079,David Senior,Boyd Anderson,Northern Illinois,WR,71,160,2,0.7858,Fort Lauderdale,FL,NA
19754,HighSchool,2014,2080,Patrick Reed,Silsbee,New Mexico,ATH,74,180,2,0.7858,Silsbee,TX,NA
19755,HighSchool,2014,2081,James Folston,Cocoa,Pittsburgh,S,75,200,2,0.7858,Cocoa,FL,NA
19756,HighSchool,2014,2082,Jack Walz,St. Edward,Bowling Green,S,72,197,2,0.7858,Lakewood,OH,NA
19757,HighSchool,2014,2083,Jalen Dingle,South Lake,Bowling Green,OLB,74,218,2,0.7858,Saint Clair Shores,MI,NA
19758,HighSchool,2014,2085,Derek Ibekwe,Lamar Consolidated,New Mexico State,ILB,71.5,218,2,0.7857,Rosenberg,TX,NA
19759,HighSchool,2014,2086,Martavius Mims,Muscle Shoals,Western Kentucky,CB,74,183,2,0.7857,Muscle Shoals,AL,NA
19760,HighSchool,2014,2087,Tyler Henderson,Collins Hill,Wake Forest,ATH,69,178,2,0.7857,Suwanee,GA,NA
19761,HighSchool,2014,2088,D.J. Sanders,Washington County,Middle Tennessee,S,73,190,2,0.7857,Sandersville,GA,NA
19762,HighSchool,2014,2092,Jordan Versey,Bowie,NA,WR,71,183,2,0.7854,Arlington,TX,NA
19763,HighSchool,2014,2094,Nate Gaines,Poteet,UT San Antonio,S,75,185,2,0.7851,Mesquite,TX,NA
19764,HighSchool,2014,2095,D'Angelo Brewer,Central,Tulsa,APB,69.5,170,2,0.7851,Tulsa,OK,NA
19765,HighSchool,2014,2096,Keegan Karim,Harrison,Charleston Southern,ATH,73,185,2,0.7851,Kennesaw,GA,NA
19766,HighSchool,2014,2097,Deltron Hopkins,Booker T. Washington,Appalachian State,WR,68,160,2,0.7851,Miami,FL,NA
19767,HighSchool,2014,2098,Aaron Harris,Peachtree Ridge,Southern Mississippi,ILB,73,225,2,0.7851,Suwanee,GA,NA
19768,HighSchool,2014,2099,Terrance Wilson,Buford,Buffalo,CB,70,180,2,0.7851,Buford,GA,NA
19769,HighSchool,2014,2101,T.J. Edwards,Lakes Community,Wisconsin,ATH,73,220,2,0.785,Lake Villa,IL,NA
19770,HighSchool,2014,2102,Javonte Bagley,Vero Beach,Louisville,WR,75,180,2,0.7848,Vero Beach,FL,NA
19771,HighSchool,2014,2103,Trevon Mathis,Woodland Hills,Toledo,S,71,160,2,0.7845,Pittsburgh,PA,NA
19772,HighSchool,2014,2107,Zach Oakley,Penn,Central Michigan,DUAL,74,198,2,0.784,Mishawaka,IN,NA
19773,HighSchool,2014,2108,George Behr,East Ridge,Rutgers,TE,77,235,2,0.7839,Saint Paul,MN,NA
19774,HighSchool,2014,2109,Josh Harlan,Spring Valley,NA,FB,72,200,2,0.7838,Columbia,SC,NA
19775,HighSchool,2014,2112,Randall West,The Lawrenceville School,UMass,PRO,76,215,2,0.7835,Moorestown,NJ,NA
19776,HighSchool,2014,2113,Alex Huard,The Taft School,NA,WR,70,175,2,0.7834,Watertown,CT,NA
19777,HighSchool,2014,2114,Nate Stone,Greensburg Central Catholic,Duquesne,ILB,72,220,2,0.7832,Greensburg,PA,NA
19778,HighSchool,2014,2115,AJ Hotchkins,Tigard,NA,ILB,72,225,2,0.7832,Portland,OR,NA
19779,HighSchool,2014,2116,Nat Dixon,A. Crawford Mosley,Boston College,WR,76,175,2,0.7832,Lynn Haven,FL,NA
19780,HighSchool,2014,2118,Devonte Davis,Starkville,NA,S,74,185,2,0.7832,Starkville,MS,NA
19781,HighSchool,2014,2119,Josh Watson,Blue Springs,Colorado State,ILB,74,230,2,0.7832,Blue Springs,MO,NA
19782,HighSchool,2014,2120,David Walker,Harbor Springs,NA,TE,75,215,2,0.7832,Harbor Springs,MI,NA
19783,HighSchool,2014,2121,Kyle Rachwal,Lapeer East Senior,Eastern Michigan,TE,75,220,2,0.7832,Lapeer,MI,NA
19784,HighSchool,2014,2123,Jason Beck,Arsenal Technical,Eastern Michigan,CB,73,195,2,0.7832,Indianapolis,IN,NA
19785,HighSchool,2014,2124,Kahilge Fleglar,Glenn Hills,Alabama State,RB,72,190,2,0.7832,Augusta,GA,NA
19786,HighSchool,2014,2128,Andrew Allen,Texas City,New Mexico State,PRO,71,175,2,0.7825,Texas City,TX,NA
19787,HighSchool,2014,2130,Rakeem Battle,Columbia,UAB,CB,69,168,2,0.7824,Lake City,FL,NA
19788,HighSchool,2014,2132,Lajuan Hunt,University School,Utah State,RB,69,185,2,0.7824,Fort Lauderdale,FL,NA
19789,HighSchool,2014,2134,Howard Wilson,DeSoto,Houston,S,72,180,2,0.7824,DeSoto,TX,NA
19790,HighSchool,2014,2135,Chett Levay,Sickles,Florida International,WR,75,195,2,0.7824,Tampa,FL,NA
19791,HighSchool,2014,2136,Kendall Johnson,St. Thomas More,Nevada,CB,71.5,170,2,0.7824,Lafayette,LA,NA
19792,HighSchool,2014,2137,Alex Thomas,Chaminade-Madonna Prep,Cincinnati,WR,73,165,2,0.7824,Hollywood,FL,NA
19793,HighSchool,2014,2138,Austin Stevens,Montclair,Boston College,TE,76,220,2,0.7824,Montclair,NJ,NA
19794,HighSchool,2014,2145,Dre Massey,Mauldin,East Carolina,ATH,72,175,2,0.7824,Mauldin,SC,NA
19795,HighSchool,2014,2148,Justice Davila,Timber Creek,Old Dominion,S,71,185,2,0.782,Sicklerville,NJ,NA
19796,HighSchool,2014,2150,Frankie Griffin,Klein Collins,Texas State,S,72,185,2,0.7817,Spring,TX,NA
19797,HighSchool,2014,2151,Glenn Irons,Edna Karr,Nebraska,WR,70,170,2,0.7817,New Orleans,LA,NA
19798,HighSchool,2014,2152,Marcus Gaines,St Pauls School,Louisiana Tech,ATH,67,155,2,0.7817,Covington,LA,NA
19799,HighSchool,2014,2154,Denzel Tolliver,Proviso West,Northern Illinois,TE,76,211,2,0.7817,Hillside,IL,NA
19800,HighSchool,2014,2155,Jordan Davis,Klein Oak,Louisiana,DUAL,75,180,2,0.7817,Spring,TX,NA
19801,HighSchool,2014,2156,Trevor Long,East Bernard,Rice,WR,76,200,2,0.7817,East Bernard,TX,NA
19802,HighSchool,2014,2157,Tobenna Okeke,Elkins,Fresno State,OLB,74,194,2,0.7817,Missouri City,TX,NA
19803,HighSchool,2014,2160,Eric Bowie,Ouachita Parish,Tulane,OLB,74,215,2,0.7817,Monroe,LA,NA
19804,HighSchool,2014,2161,Jamire Jordan,Palmdale,Fresno State,WR,72,170,2,0.7817,Palmdale,CA,NA
19805,HighSchool,2014,2162,Clinton Lynch,Norcross,Georgia Tech,WR,72,185,2,0.7817,Norcross,GA,NA
19806,HighSchool,2014,2163,Isaiah Lewis,Hillcrest Sr Hi,Appalachian State,WR,70.5,170,2,0.7817,Simpsonville,SC,NA
19807,HighSchool,2014,2165,Tre Thomas,Overland,Colorado State,OLB,75,200,2,0.7817,Aurora,CO,NA
19808,HighSchool,2014,2166,Chris James,West Orange-Stark,Illinois,S,70.5,185,2,0.7817,Orange,TX,NA
19809,HighSchool,2014,2167,Alif Grayes,Bishop Alemany,NA,ATH,70,165,2,0.7814,Mission Hills,CA,NA
19810,HighSchool,2014,2168,Dwight Reynolds,Charlotte,NA,WR,74,175,2,0.7814,Punta Gorda,FL,NA
19811,HighSchool,2014,2169,Curtis Brunson,Farmington,Ohio,CB,71,170,2,0.7814,Farmington,MI,NA
19812,HighSchool,2014,2176,Mike Berry,Beavercreek,Toledo,ILB,74,220,2,0.7805,Dayton,OH,NA
19813,HighSchool,2014,2178,Asauni Rufus,Bakersfield,Nevada,S,72,191,2,0.7805,Bakersfield,CA,NA
19814,HighSchool,2014,2179,Jeff George,Warren Central,Illinois,PRO,75,190,2,0.7803,Indianapolis,IN,NA
19815,HighSchool,2014,2180,Robert Johnson,Estacado,NA,RB,69,175,2,0.7803,Lubbock,TX,NA
19816,HighSchool,2014,2181,Kyle Griffitts,West Orange,NA,TE,75,233,2,0.7803,Winter Garden,FL,NA
19817,HighSchool,2014,2182,Neil Pauu,Servite,BYU,DUAL,76,190,2,0.78,Anaheim,CA,NA
19818,HighSchool,2014,2184,Joe Ledet,South Beauregard,NA,ATH,73,210,2,0.7798,Longville,LA,NA
19819,HighSchool,2014,2185,Danny Johnson,East Feliciana,NA,CB,71,170,2,0.7798,Jackson,LA,NA
19820,HighSchool,2014,2187,Marcus Hicks,Old Mill Senior,Fordham,CB,70,165,2,0.7798,Millersville,MD,NA
19821,HighSchool,2014,2189,Mike Williams,Ooltewah,NA,WR,72,175,2,0.7798,Ooltewah,TN,NA
19822,HighSchool,2014,2190,Tony Becton,White Station,NA,CB,70,165,2,0.7798,Memphis,TN,NA
19823,HighSchool,2014,2191,Joe Dworaczyk,Catholic,NA,S,73,180,2,0.7798,New Iberia,LA,NA
19824,HighSchool,2014,2192,Kendrick Day,G.W. Carver,NA,WR,76,185,2,0.7798,New Orleans,LA,NA
19825,HighSchool,2014,2193,Omari Jones,Eleanor McMain,NA,ATH,73,175,2,0.7798,New Orleans,LA,NA
19826,HighSchool,2014,2194,Brandon Williams,St. Augustine,NA,S,72,185,2,0.7798,New Orleans,LA,NA
19827,HighSchool,2014,2196,Jacoby Davis,Vermilion Catholic,NA,APB,69,175,2,0.7798,Abbeville,LA,NA
19828,HighSchool,2014,2197,Donta Johnson,Thibodaux,NA,APB,69,190,2,0.7798,Thibodaux,LA,NA
19829,HighSchool,2014,2198,Bryan Anderson,Edna Karr,NA,S,72,185,2,0.7798,New Orleans,LA,NA
19830,HighSchool,2014,2199,Edgar Jackson,East Jefferson,NA,ILB,70,215,2,0.7798,Metairie,LA,NA
19831,HighSchool,2014,2200,Kennon Fontenot,Barbe,NA,ATH,70,180,2,0.7798,Lake Charles,LA,NA
19832,HighSchool,2014,2201,Collin Lisa,Chattahoochee,UAB,WR,70,180,2,0.7798,Alpharetta,GA,NA
19833,HighSchool,2014,2202,Mark Wynn,Coral Gables Senior,NA,WR,71,165,2,0.7798,Miami,FL,NA
19834,HighSchool,2014,2204,Devontay Keaton,South Dade,NA,ATH,69,161,2,0.7798,Homestead,FL,NA
19835,HighSchool,2014,2205,Terrance Chambers,Bishop Gorman,NA,ATH,70,160,2,0.7798,Las Vegas,NV,NA
19836,HighSchool,2014,2206,Donte Royal,John Ehret,NA,S,71,215,2,0.7798,Marrero,LA,NA
