,year,team,conference,rating,secondOrderWins,sos,offense.rating,offense.success,offense.explosiveness,offense.rushing,offense.passing,offense.standardDowns,offense.passingDowns,offense.runRate,offense.pace,defense.rating,defense.success,defense.explosiveness,defense.rushing,defense.passing,defense.standardDowns,defense.passingDowns,defense.havoc.total,defense.havoc.frontSeven,defense.havoc.db,specialTeams
1308,2010,Oklahoma,Big 12,23.5,9.7,0.851,3.78E+01,1.15E+02,1.01E+02,9.56E+01,1.14E+02,1.07E+02,1.17E+02,4.09E-01,-4.50E+00,15.9,122.9,91,107.8,108.2,105.5,110.6,0.213,0.111,0.102,1.6
1309,2010,Wisconsin,Big Ten,23.1,10.6,0.86,4.21E+01,1.23E+02,9.34E+01,1.14E+02,1.13E+02,1.09E+02,1.16E+02,6.20E-01,1.80E+00,20.7,105.5,109.8,102,111.4,107.5,106.2,0.17,0.111,0.056,1.6
1310,2010,Georgia,SEC,22.2,8.6,0.847,4.10E+01,1.11E+02,1.11E+02,1.03E+02,1.16E+02,1.09E+02,1.10E+02,5.01E-01,2.60E+00,20.9,104.6,105.2,107.7,100,103.8,108.6,0.162,0.097,0.064,2.2
1311,2010,Miami,ACC,21.6,9,0.834,3.49E+01,1.07E+02,1.05E+02,1.08E+02,1.05E+02,1.12E+02,9.10E+01,5.06E-01,-2.50E+00,14,121.5,95.1,106.6,110,110.2,108.2,0.213,0.138,0.075,0.6
1312,2010,Virginia Tech,ACC,21.2,10.8,0.851,3.96E+01,1.16E+02,1.10E+02,1.15E+02,1.15E+02,1.08E+02,1.24E+02,5.77E-01,2.00E+00,20,116.1,89.6,97.4,109.8,103.4,106.1,0.206,0.114,0.091,1.6
1313,2010,LSU,SEC,20.4,8.3,0.806,3.31E+01,1.06E+02,9.70E+01,1.08E+02,1.01E+02,1.06E+02,9.31E+01,6.05E-01,5.00E-01,14.8,104.8,112.9,106.4,107.1,107.4,109.7,0.217,0.111,0.104,2.1
1314,2010,South Carolina,SEC,20.3,10.8,0.769,3.86E+01,1.15E+02,1.04E+02,1.05E+02,1.14E+02,1.06E+02,1.18E+02,5.22E-01,1.80E+00,19,115.8,105.4,121.8,106.6,113.7,103.5,0.182,0.104,0.079,0.7
1315,2010,Florida State,ACC,19.7,9.4,0.833,3.46E+01,1.10E+02,1.03E+02,1.09E+02,1.05E+02,1.03E+02,1.13E+02,5.23E-01,1.40E+00,16.9,106.1,106.2,105.1,106.8,107.6,101.8,0.185,0.112,0.072,1.9
1316,2010,Missouri,SEC,19.3,10,0.871,3.52E+01,1.12E+02,1.00E+02,1.08E+02,1.05E+02,1.07E+02,1.06E+02,4.27E-01,-1.00E+00,17.6,111.7,103.2,99.9,115.9,113,98.3,0.176,0.115,0.058,1.7
1317,2010,Nebraska,Big Ten,18.8,9.6,0.872,3.08E+01,1.00E+02,1.15E+02,1.12E+02,1.01E+02,1.07E+02,1.04E+02,6.46E-01,5.00E-01,14.3,120.1,105.3,106.7,116.7,111.5,113.3,0.148,0.072,0.076,2.3
1318,2010,Iowa,Big Ten,17,8.4,0.852,3.59E+01,1.05E+02,1.07E+02,1.01E+02,1.09E+02,1.09E+02,9.58E+01,4.90E-01,2.60E+00,19.8,102.5,124.8,112.9,109.9,105.4,118.9,0.141,0.095,0.046,0.9
1319,2010,Notre Dame,FBS Independents,16.5,8.9,0.852,3.22E+01,1.02E+02,1.03E+02,1.00E+02,1.01E+02,1.02E+02,1.03E+02,4.29E-01,-1.00E+00,16.7,113.8,112.9,115.3,113.1,112,114.1,0.153,0.083,0.067,1
1320,2010,West Virginia,Big 12,16.2,10.5,0.91,2.69E+01,1.05E+02,1.02E+02,1.03E+02,1.04E+02,1.05E+02,1.03E+02,5.23E-01,-4.00E-01,9.6,126.9,106.6,120.4,118,116,116.4,0.208,0.111,0.096,-1.1
1321,2010,USC,Pac-12,15.2,6.6,0.827,3.90E+01,1.11E+02,9.76E+01,1.09E+02,1.03E+02,1.07E+02,9.84E+01,4.82E-01,7.00E-01,23,97.7,101.8,98.5,100.1,99.2,98.7,0.175,0.116,0.059,-0.8
1322,2010,Arizona,Pac-12,14.8,8.3,0.808,3.45E+01,1.07E+02,1.01E+02,9.65E+01,1.06E+02,1.05E+02,1.01E+02,4.10E-01,-3.00E-01,19.4,111.1,103.1,112.9,105.2,111.2,98.3,0.182,0.103,0.078,-0.3
1323,2010,Arizona State,Pac-12,14.6,7.3,0.82,3.57E+01,1.01E+02,1.04E+02,9.75E+01,1.04E+02,1.01E+02,1.05E+02,4.17E-01,-3.10E+00,21,105.9,103.5,117.9,97.6,105.4,103.3,0.163,0.102,0.06,0
1324,2010,Florida,SEC,14,7,0.819,2.93E+01,9.72E+01,9.71E+01,9.92E+01,9.44E+01,9.43E+01,1.02E+02,5.48E-01,-1.40E+00,15.6,110.3,108.5,107.7,109.1,110.3,106.2,0.175,0.098,0.076,0.2
1325,2010,Michigan State,Big Ten,13.8,9.4,0.859,3.47E+01,1.02E+02,1.12E+02,1.05E+02,1.07E+02,1.04E+02,1.08E+02,5.26E-01,2.80E+00,23.3,105,103.8,106.6,104.5,109.2,97.5,0.17,0.104,0.064,2.4
1326,2010,Texas A&M,SEC,13.8,8.5,0.804,3.20E+01,1.08E+02,9.90E+01,1.09E+02,9.96E+01,1.07E+02,9.69E+01,4.56E-01,-3.50E+00,17.9,112.2,109.1,110.9,111.2,109.9,112.2,0.166,0.107,0.059,-0.2
1327,2010,Hawai'i,Mountain West,12.8,10.7,0.927,3.95E+01,1.13E+02,1.18E+02,1.19E+02,1.09E+02,1.15E+02,1.15E+02,2.60E-01,3.00E+00,26.4,100,102.6,107.5,97.2,104.4,91.1,0.175,0.104,0.07,-0.2
1328,2010,Utah,Pac-12,12.2,8.3,0.878,3.18E+01,1.01E+02,1.09E+02,9.77E+01,1.08E+02,1.05E+02,1.04E+02,4.76E-01,1.80E+00,20.1,112.6,98.4,126.2,100,107.7,100.7,0.162,0.086,0.074,0.6
1329,2010,Maryland,Big Ten,11.9,7.9,0.894,2.99E+01,9.54E+01,1.08E+02,9.43E+01,1.04E+02,9.99E+01,1.01E+02,4.83E-01,1.30E+00,18.3,106.1,105.2,106.9,105.9,107.8,101.2,0.179,0.095,0.081,0.3
1330,2010,Pittsburgh,ACC,11.3,8.8,0.886,2.97E+01,1.12E+02,1.00E+02,1.09E+02,1.07E+02,1.05E+02,1.07E+02,5.38E-01,3.70E+00,18.7,97.9,121.6,101,110.2,107,102.1,0.168,0.111,0.057,0.4
1331,2010,Louisville,ACC,10.9,7.6,0.93,2.86E+01,1.02E+02,1.05E+02,1.10E+02,9.86E+01,1.02E+02,1.06E+02,5.41E-01,2.30E+00,19.1,107.4,101.7,102.7,104.6,102.2,106.7,0.165,0.096,0.066,1.4
1332,2010,Nevada,Mountain West,10.8,11.2,0.92,3.76E+01,1.22E+02,9.97E+01,1.17E+02,1.13E+02,1.12E+02,1.13E+02,5.88E-01,0.00E+00,26.5,108.1,99.8,100.2,107.1,97.3,121,0.176,0.116,0.057,-0.3
1333,2010,Mississippi State,SEC,10.6,8,0.798,3.20E+01,1.03E+02,9.00E+01,9.96E+01,1.00E+02,1.01E+02,9.01E+01,6.47E-01,-1.00E+00,20.9,112,108.5,114.6,109.5,110.4,112.9,0.184,0.108,0.07,-0.5
1334,2010,Texas,Big 12,10.6,6.3,0.856,2.48E+01,9.16E+01,9.34E+01,9.73E+01,8.97E+01,9.25E+01,9.19E+01,4.84E-01,-9.00E-01,15.3,117.3,101.1,107.9,111.6,107.4,108.8,0.183,0.11,0.069,1.1
1335,2010,Clemson,ACC,10.1,6.9,0.842,2.40E+01,9.46E+01,9.84E+01,9.77E+01,9.57E+01,9.43E+01,9.93E+01,5.11E-01,1.00E-01,13.3,117.5,104.3,119.8,106,113,109,0.194,0.117,0.075,-0.5
1336,2010,California,Pac-12,10,5.8,0.829,2.80E+01,9.00E+01,9.13E+01,9.99E+01,8.29E+01,8.96E+01,9.23E+01,5.45E-01,1.60E+00,17.4,108.2,105.3,103.6,108.1,106.6,106.6,0.189,0.114,0.075,-0.6
1337,2010,NC State,ACC,9.3,6.8,0.873,2.97E+01,1.03E+02,9.81E+01,1.00E+02,9.95E+01,9.89E+01,1.04E+02,4.15E-01,-5.00E-01,20.5,104.6,102.5,107.1,103.8,101.4,108.5,0.201,0.155,0.046,0.1
1338,2010,San Diego State,Mountain West,8.9,9.9,0.917,3.43E+01,1.00E+02,1.22E+02,9.83E+01,1.13E+02,1.01E+02,1.25E+02,4.55E-01,-4.00E-01,25.5,105,98.6,104.3,103.2,103.6,99.6,0.184,0.091,0.092,0
1339,2010,Kansas State,Big 12,8.6,6.3,0.88,3.44E+01,1.01E+02,1.04E+02,1.04E+02,1.04E+02,1.02E+02,1.02E+02,5.91E-01,6.00E-01,27.4,98.3,84.2,89.9,93.7,96.8,82.7,0.164,0.073,0.091,1.7
1340,2010,Illinois,Big Ten,8.6,7.8,0.877,3.02E+01,1.01E+02,9.81E+01,1.05E+02,9.61E+01,9.72E+01,1.05E+02,6.57E-01,-2.00E-01,22.4,113.6,98.5,111.8,104.6,106.8,108.8,0.174,0.112,0.061,0.8
1341,2010,North Carolina,ACC,7.7,8.8,0.859,3.09E+01,1.05E+02,1.02E+02,9.90E+01,1.05E+02,1.07E+02,9.82E+01,4.58E-01,2.60E+00,22.2,102.9,107.8,104.7,106.6,104,105.3,0.158,0.1,0.058,-1
1342,2010,Michigan,Big Ten,7.7,7.1,0.843,4.02E+01,1.15E+02,1.10E+02,1.14E+02,1.16E+02,1.11E+02,1.17E+02,5.73E-01,-4.40E+00,30.6,100.8,88.5,99.1,92.2,97.8,90.6,0.124,0.063,0.061,-2
1343,2010,Tennessee,SEC,7.7,5.8,0.807,3.05E+01,9.26E+01,1.18E+02,9.36E+01,1.06E+02,1.05E+02,9.77E+01,4.38E-01,1.50E+00,23.6,99.5,101.7,96.1,104.1,102.8,94.2,0.161,0.101,0.056,0.8
1344,2010,Northern Illinois,Mid-American,7.6,11.9,0.976,3.45E+01,1.17E+02,1.04E+02,1.15E+02,1.11E+02,1.08E+02,1.18E+02,5.92E-01,8.00E-01,25.9,106.7,93.3,101,102.9,97.5,110.1,0.179,0.118,0.058,-1.1
1345,2010,Texas Tech,Big 12,7.4,7.4,0.869,3.42E+01,1.02E+02,9.86E+01,9.44E+01,1.01E+02,9.87E+01,1.05E+02,3.81E-01,-3.90E+00,26.9,103.3,95.6,104.8,98.4,99.2,104.4,0.154,0.075,0.075,0.1
1346,2010,Boston College,ACC,7.1,6.8,0.874,1.99E+01,8.44E+01,9.76E+01,9.15E+01,9.17E+01,9.17E+01,8.90E+01,5.49E-01,1.10E+00,13.5,107.7,123.2,127.9,108.9,113.3,108.4,0.162,0.119,0.044,0.7
1347,2010,Penn State,Big Ten,6.6,7.3,0.842,2.92E+01,9.96E+01,1.01E+02,9.60E+01,1.03E+02,1.02E+02,9.65E+01,4.99E-01,1.50E+00,23.5,100.5,111.1,99.8,107.6,99.1,114.4,0.141,0.098,0.036,0.9
1348,2010,Kentucky,SEC,6,6.3,0.849,3.46E+01,1.12E+02,9.56E+01,1.05E+02,1.04E+02,1.07E+02,9.65E+01,4.52E-01,1.00E-01,28.9,95.5,104.2,94.7,100.9,98.5,98.2,0.14,0.087,0.053,0.3
1349,2010,Southern Mississippi,Conference USA,5.6,8.6,0.946,3.02E+01,1.04E+02,9.62E+01,1.02E+02,1.00E+02,1.00E+02,1.03E+02,5.29E-01,-1.90E+00,26.5,110.3,89.5,104.7,100.2,100.4,100.5,0.194,0.117,0.073,1.8
1350,2010,Syracuse,ACC,5.3,7.7,0.923,2.22E+01,9.64E+01,8.90E+01,9.88E+01,9.12E+01,9.40E+01,9.49E+01,5.31E-01,3.00E-01,18.1,105.5,107,107.9,103.9,104.5,110.6,0.146,0.094,0.052,1.2
1351,2010,UCF,American Athletic,5.1,11,0.942,2.82E+01,1.09E+02,9.43E+01,1.02E+02,1.08E+02,1.05E+02,9.40E+01,6.21E-01,2.70E+00,22.4,107.1,114.8,109.9,110.8,109.8,110.6,0.2,0.137,0.063,-0.7
1352,2010,Baylor,Big 12,4.6,7.2,0.847,3.49E+01,1.14E+02,1.10E+02,1.14E+02,1.10E+02,1.12E+02,1.12E+02,4.52E-01,-1.70E+00,29.5,91.8,100.3,95.4,95.9,96.7,92.5,0.131,0.07,0.06,-0.9
1353,2010,Oregon State,Pac-12,4.6,4.6,0.755,3.06E+01,1.01E+02,1.03E+02,1.02E+02,1.01E+02,1.00E+02,1.01E+02,4.80E-01,7.00E-01,25.5,99.7,106.1,100.9,100.7,103.5,100.9,0.161,0.106,0.056,-0.5
1354,2010,Air Force,Mountain West,3.9,9.1,0.901,3.05E+01,1.06E+02,9.01E+01,1.02E+02,1.15E+02,9.82E+01,1.03E+02,7.96E-01,-3.80E+00,24.7,103,107.5,99,110.2,102.7,109.6,0.137,0.078,0.057,-1.9
1355,2010,UCLA,Pac-12,3.9,4.2,0.815,2.65E+01,9.77E+01,8.68E+01,1.03E+02,8.25E+01,1.00E+02,7.99E+01,6.06E-01,0.00E+00,24.1,99.7,99.4,95.7,102.5,98.1,106.8,0.156,0.098,0.058,1.5
1356,2010,Fresno State,Mountain West,3.7,7.4,0.909,2.99E+01,9.49E+01,1.07E+02,9.59E+01,1.04E+02,9.91E+01,9.96E+01,5.47E-01,2.60E+00,27.5,109.9,91.1,96.9,105.7,105.6,96,0.166,0.107,0.055,1.3
1357,2010,BYU,FBS Independents,3.3,6.5,0.897,2.46E+01,1.01E+02,8.45E+01,9.98E+01,9.06E+01,9.40E+01,9.62E+01,5.14E-01,-6.00E-01,22.5,112.1,100.4,102.5,112.5,103.9,111.6,0.178,0.112,0.066,1.2
1358,2010,Washington,Pac-12,3.2,6,0.796,2.92E+01,9.92E+01,1.07E+02,1.03E+02,1.01E+02,1.04E+02,9.58E+01,5.24E-01,-2.00E-01,26,96.7,100.5,94.4,101.1,96.5,101.2,0.169,0.107,0.061,0
1359,2010,Georgia Tech,ACC,2.9,6.5,0.88,3.04E+01,1.04E+02,9.77E+01,1.09E+02,1.02E+02,1.03E+02,1.02E+02,7.91E-01,-2.80E+00,27.9,95,99.9,98.2,95.6,96.5,99.7,0.145,0.074,0.07,0.3
1360,2010,Ole Miss,SEC,2.8,4.7,0.816,3.15E+01,9.23E+01,1.12E+02,1.03E+02,9.75E+01,9.48E+01,1.13E+02,5.93E-01,-2.00E-01,29.5,103.3,89,96.9,97.7,99.9,90.6,0.17,0.113,0.054,0.8
1361,2010,Cincinnati,American Athletic,2.5,5.4,0.889,2.84E+01,1.09E+02,1.13E+02,1.11E+02,1.09E+02,1.09E+02,1.13E+02,4.23E-01,-1.80E+00,27.7,98.4,95.3,106.1,92.3,96.3,98.3,0.146,0.105,0.041,1.9
1362,2010,South Florida,American Athletic,0.4,6.1,0.891,1.91E+01,9.33E+01,9.38E+01,9.55E+01,9.49E+01,9.24E+01,9.97E+01,5.69E-01,2.00E-01,18.1,105,107.9,109.1,105.1,110.1,97.7,0.163,0.107,0.054,-0.5
1363,2010,Tulsa,American Athletic,0.4,8.9,0.919,3.52E+01,1.07E+02,1.13E+02,1.13E+02,1.05E+02,1.07E+02,1.15E+02,4.71E-01,-2.50E+00,35.1,101.8,91.2,104.2,94.6,98.1,96.1,0.173,0.094,0.073,0.3
1364,2010,Northwestern,Big Ten,-1.1,6,0.905,3.09E+01,1.08E+02,8.75E+01,1.01E+02,1.00E+02,1.00E+02,9.98E+01,5.23E-01,-2.40E+00,32.8,90.9,101.9,88.6,101.6,94.3,97.1,0.153,0.104,0.049,0.7
1365,2010,Colorado,Pac-12,-1.9,4.6,0.835,2.73E+01,9.35E+01,9.78E+01,9.27E+01,9.81E+01,9.20E+01,1.02E+02,5.43E-01,5.00E-01,27.7,98.1,97.6,102.5,95.8,98.1,98.3,0.132,0.091,0.041,-1.4
1366,2010,Virginia,ACC,-2.1,4.9,0.862,2.98E+01,1.03E+02,9.23E+01,1.01E+02,9.62E+01,9.83E+01,9.93E+01,4.55E-01,-5.00E-01,31.9,92.1,92.4,88.5,94,94,87.7,0.144,0.094,0.049,0
1367,2010,SMU,American Athletic,-3.2,8.9,0.942,2.99E+01,1.06E+02,1.03E+02,1.05E+02,1.02E+02,1.03E+02,1.05E+02,4.03E-01,2.80E+00,30.6,98,120,104.9,105.3,102.2,113.4,0.138,0.081,0.053,-2.5
1368,2010,Connecticut,American Athletic,-3.6,4.5,0.901,1.79E+01,8.97E+01,9.51E+01,9.85E+01,8.69E+01,9.42E+01,8.57E+01,5.73E-01,-6.00E-01,22.4,99.8,105.5,102.2,103,99.6,111.7,0.169,0.113,0.054,0.9
1369,2010,Navy,American Athletic,-4.2,7.6,0.944,2.95E+01,1.13E+02,9.95E+01,1.10E+02,1.18E+02,1.05E+02,1.11E+02,7.80E-01,-9.00E-01,33.5,90.9,111.3,99.6,95.3,96.9,101.1,0.123,0.082,0.039,-0.2
1370,2010,Troy,Sun Belt,-4.4,7.8,0.937,2.78E+01,1.06E+02,9.89E+01,1.02E+02,1.02E+02,1.04E+02,1.03E+02,4.33E-01,-2.60E+00,32.7,105.3,86,95.4,97,94.9,94.8,0.179,0.123,0.056,0.5
1371,2010,Western Michigan,Mid-American,-4.5,7.1,0.949,2.51E+01,9.91E+01,1.02E+02,9.85E+01,9.82E+01,9.97E+01,9.95E+01,3.68E-01,-1.20E+00,30.2,104,89.9,101,95.3,98.9,98.4,0.168,0.084,0.084,0.6
1372,2010,Houston,American Athletic,-4.7,5.9,0.949,3.05E+01,1.05E+02,1.03E+02,1.03E+02,1.04E+02,9.93E+01,1.14E+02,4.28E-01,-4.70E+00,35.7,91.4,100.8,93.2,94.7,98.8,87.9,0.158,0.107,0.05,0.5
1373,2010,Temple,American Athletic,-5.2,6.7,0.969,2.09E+01,9.55E+01,1.09E+02,1.05E+02,1.01E+02,1.04E+02,9.46E+01,5.44E-01,1.90E+00,25.4,102,108.9,104.5,103,105,102.2,0.148,0.096,0.05,-0.6
1374,2010,Indiana,Big Ten,-5.3,5.3,0.87,2.84E+01,1.02E+02,9.33E+01,8.67E+01,9.95E+01,9.65E+01,1.01E+02,3.74E-01,1.00E+00,33.5,95.5,89.6,98.4,90.6,94.4,90.1,0.133,0.089,0.042,-0.2
1375,2010,East Carolina,American Athletic,-5.3,5.7,0.919,3.32E+01,1.11E+02,9.81E+01,1.07E+02,1.02E+02,1.03E+02,1.09E+02,3.60E-01,-2.00E+00,39.7,94.7,91.1,93.1,91.9,95.2,89.4,0.127,0.076,0.05,1.3
1376,2010,Toledo,Mid-American,-5.5,7.4,0.932,2.39E+01,9.34E+01,1.06E+02,9.73E+01,1.02E+02,9.96E+01,9.76E+01,5.57E-01,4.00E-01,27.1,96.4,107.9,100.2,102.3,100.6,102,0.153,0.087,0.064,-2.3
1377,2010,Iowa State,Big 12,-5.7,4.3,0.841,2.02E+01,9.65E+01,8.38E+01,9.32E+01,8.90E+01,9.45E+01,8.51E+01,5.30E-01,-1.60E+00,25,89.4,118,99.5,97,97.1,104.5,0.129,0.083,0.046,-0.9
1378,2010,Purdue,Big Ten,-6.5,3.5,0.86,1.88E+01,8.22E+01,9.40E+01,9.23E+01,8.28E+01,8.61E+01,9.28E+01,5.44E-01,-9.00E-01,26.3,98.9,111,104.1,104.2,104.3,102.4,0.183,0.128,0.054,0.9
1379,2010,Ohio,Mid-American,-6.6,8,0.95,2.10E+01,9.85E+01,9.91E+01,9.77E+01,1.03E+02,9.75E+01,9.92E+01,6.17E-01,2.90E+00,29,95.7,100.2,102.2,96.3,100.5,91.6,0.169,0.085,0.081,1.4
1380,2010,Miami (OH),Mid-American,-6.7,8.2,0.946,2.19E+01,9.89E+01,1.01E+02,9.51E+01,9.91E+01,9.96E+01,1.03E+02,4.21E-01,3.90E+00,26.6,107.7,84.9,95.7,99.6,101.1,88.7,0.222,0.127,0.093,-2.1
1381,2010,Louisiana Tech,Conference USA,-7.4,4.8,0.901,2.39E+01,9.77E+01,9.26E+01,9.84E+01,9.42E+01,9.29E+01,1.04E+02,5.03E-01,-4.40E+00,33,94.6,105.2,99.3,98,98.8,97.6,0.144,0.077,0.065,1.7
1382,2010,Washington State,Pac-12,-7.4,1.2,0.796,2.70E+01,9.23E+01,1.02E+02,8.76E+01,1.01E+02,9.17E+01,1.09E+02,4.62E-01,8.00E-01,35.3,88.1,94.1,86.7,93.2,91.1,91.2,0.151,0.095,0.055,1
1383,2010,Kent State,Mid-American,-7.6,6.4,0.972,1.53E+01,9.07E+01,9.12E+01,9.66E+01,8.64E+01,9.42E+01,8.61E+01,4.56E-01,1.00E-01,22.2,109.9,101.9,112.3,105.1,107.5,106.2,0.206,0.146,0.06,-0.6
1384,2010,Duke,ACC,-9.6,4.2,0.855,2.38E+01,9.92E+01,9.79E+01,9.50E+01,9.80E+01,9.85E+01,9.80E+01,4.07E-01,-1.00E+00,34.3,95.1,93.3,100,87.9,98.8,84.6,0.13,0.062,0.067,1
1385,2010,UAB,Conference USA,-9.7,6,0.954,2.60E+01,1.00E+02,9.96E+01,1.01E+02,9.85E+01,1.00E+02,9.77E+01,4.63E-01,-1.00E+00,33.2,100.8,95.4,98.6,98.4,101.8,92.8,0.167,0.095,0.072,-2.5
1386,2010,Vanderbilt,SEC,-10,3.2,0.833,2.05E+01,8.01E+01,1.02E+02,9.62E+01,8.28E+01,9.26E+01,8.47E+01,5.16E-01,-1.20E+00,29.4,98.3,97.9,99.1,97.2,96.7,100,0.169,0.09,0.079,-1.1
1387,2010,Minnesota,Big Ten,-10.4,2.2,0.836,2.51E+01,9.30E+01,9.91E+01,9.10E+01,1.01E+02,9.30E+01,1.01E+02,5.31E-01,1.50E+00,33.6,99.4,89.9,97.7,92.3,99,90.2,0.142,0.087,0.041,-2
1388,2010,UTEP,Conference USA,-11.2,6.2,0.948,2.33E+01,9.22E+01,9.73E+01,9.60E+01,9.33E+01,9.46E+01,9.18E+01,4.73E-01,1.00E+00,33.9,84,111.5,87.2,97.4,91.6,104.6,0.132,0.063,0.069,-0.5
1389,2010,Rutgers,Big Ten,-11.7,4.5,0.924,1.70E+01,8.84E+01,1.03E+02,8.98E+01,9.77E+01,9.76E+01,9.41E+01,5.17E-01,2.40E+00,27.7,93.7,92,96.3,90.8,93.3,95.5,0.165,0.104,0.059,-1.1
1390,2010,Wake Forest,ACC,-12.1,3.4,0.851,2.07E+01,8.65E+01,9.60E+01,9.48E+01,8.87E+01,9.89E+01,8.02E+01,5.71E-01,-7.00E-01,32.4,88.7,99.3,91.3,94.7,89.6,100.3,0.162,0.114,0.045,-0.4
1391,2010,Florida International,Conference USA,-12.3,7.3,0.954,2.08E+01,1.01E+02,9.98E+01,1.02E+02,9.98E+01,9.97E+01,1.06E+02,5.61E-01,7.00E-01,33.5,104.9,88.1,92.3,100.9,95.9,100.5,0.177,0.097,0.074,0.3
1392,2010,Middle Tennessee,Conference USA,-12.5,6.5,0.988,1.94E+01,9.18E+01,9.56E+01,9.80E+01,8.92E+01,9.46E+01,9.68E+01,5.60E-01,-5.20E+00,32.8,97.2,104.1,96.7,102,102.7,96.7,0.158,0.104,0.054,0.9
1393,2010,Wyoming,Mountain West,-13,3.6,0.876,2.00E+01,8.77E+01,1.09E+02,1.01E+02,9.13E+01,9.90E+01,8.69E+01,5.38E-01,2.10E+00,33.9,93.1,99.4,96.7,90.8,96.7,95.3,0.138,0.082,0.055,0.8
1394,2010,Marshall,Conference USA,-14.1,4.3,0.913,1.57E+01,8.14E+01,1.05E+02,7.90E+01,9.43E+01,9.33E+01,8.33E+01,4.46E-01,6.00E-01,27.8,104.1,100.1,104.3,102.4,102.5,102.9,0.157,0.103,0.053,-2
1395,2010,Army,FBS Independents,-14.6,6.1,0.951,1.90E+01,1.06E+02,7.59E+01,9.88E+01,1.01E+02,9.82E+01,8.05E+01,8.19E-01,-1.00E-01,33.9,96.9,97.2,95.8,96.8,97.5,98.1,0.179,0.116,0.062,0.3
1396,2010,Central Michigan,Mid-American,-14.7,4.8,0.948,2.19E+01,1.03E+02,9.56E+01,9.75E+01,9.94E+01,9.99E+01,1.03E+02,3.91E-01,3.00E-01,34.4,92.4,100.7,95.9,95.1,93.8,98.2,0.137,0.097,0.04,-2.2
1397,2010,Ball State,Mid-American,-15.6,4.5,0.962,1.75E+01,8.87E+01,9.82E+01,9.43E+01,9.25E+01,9.21E+01,9.55E+01,5.65E-01,1.50E+00,33,91,101.8,96.2,91.2,94.5,100.3,0.132,0.069,0.064,-0.1
1398,2010,North Texas,Conference USA,-15.6,5.4,0.973,2.07E+01,9.51E+01,9.96E+01,1.04E+02,9.02E+01,9.79E+01,9.52E+01,5.81E-01,1.00E+00,36.2,100.6,87.9,97.5,91.8,95,99,0.12,0.088,0.032,0
1399,2010,Arkansas State,Sun Belt,-15.9,5.5,0.941,2.45E+01,1.06E+02,9.62E+01,1.04E+02,9.88E+01,1.01E+02,1.04E+02,4.65E-01,-3.00E+00,39.1,94,96.5,95.3,91.1,94.7,97.9,0.142,0.084,0.057,-1.3
1400,2010,Rice,Conference USA,-16.6,2.5,0.956,2.36E+01,9.35E+01,1.01E+02,9.52E+01,9.86E+01,9.36E+01,1.05E+02,5.53E-01,-9.00E-01,40.6,94.5,90.9,104.7,86.9,94,92.8,0.118,0.055,0.061,0.4
1401,2010,Colorado State,Mountain West,-16.8,2.6,0.909,2.07E+01,9.37E+01,1.00E+02,9.17E+01,9.64E+01,9.70E+01,9.87E+01,4.30E-01,1.40E+00,36.7,83.5,99.2,87.2,89.2,89.5,91.5,0.124,0.103,0.02,-0.9
1402,2010,Kansas,Big 12,-17,2.3,0.864,1.58E+01,8.25E+01,8.60E+01,8.64E+01,8.33E+01,8.63E+01,7.86E+01,5.35E-01,-1.10E+00,31.9,89.6,101.8,95.8,92.5,96,92.1,0.132,0.056,0.061,-1
1403,2010,San José State,Mountain West,-17.1,4.4,0.849,2.13E+01,9.41E+01,1.05E+02,8.69E+01,1.01E+02,1.01E+02,9.70E+01,3.85E-01,4.20E+00,37,85.4,95.7,87.4,89.9,90.9,87,0.147,0.078,0.055,-1.4
1404,2010,Utah State,Mountain West,-19.2,3.2,0.878,1.71E+01,8.91E+01,8.29E+01,8.79E+01,8.69E+01,8.43E+01,9.41E+01,6.00E-01,-2.60E+00,34.4,95.6,100.6,93,99.1,95.9,102.8,0.128,0.065,0.063,-1.8
1405,2010,Tulane,American Athletic,-21.1,3.1,0.967,1.85E+01,9.46E+01,9.21E+01,9.43E+01,9.21E+01,9.25E+01,9.72E+01,4.62E-01,-8.00E-01,37.7,96.5,91.3,88.1,98.2,97.1,88.4,0.172,0.091,0.08,-2
1406,2010,Florida Atlantic,Conference USA,-22.8,3.9,0.961,1.45E+01,8.88E+01,9.92E+01,8.24E+01,9.89E+01,9.44E+01,9.48E+01,4.99E-01,1.30E+00,36.6,92.6,98.6,92.9,95.2,95.2,98.2,0.163,0.103,0.06,-0.7
1407,2010,Bowling Green,Mid-American,-23.5,2,0.972,1.42E+01,8.76E+01,8.66E+01,8.49E+01,8.65E+01,8.74E+01,8.93E+01,3.94E-01,1.00E+00,35.1,85.7,105.5,89.1,95.2,90,106.2,0.146,0.076,0.068,-2.6
1408,2010,UNLV,Mountain West,-24,2,0.86,1.81E+01,8.88E+01,9.16E+01,8.50E+01,9.34E+01,9.21E+01,8.54E+01,5.43E-01,1.40E+00,40.8,81.8,96.5,86.1,85.5,87,91.2,0.11,0.052,0.056,-1.3
1409,2010,Louisiana Monroe,Sun Belt,-24.1,4.4,0.893,1.32E+01,9.14E+01,8.94E+01,8.44E+01,9.36E+01,9.07E+01,9.13E+01,5.11E-01,1.00E-01,36.4,97,94.4,98.2,94.8,96.7,94.4,0.148,0.073,0.075,-0.9
